studyID,Study_no,ES_no,Title,FirstAuth,Pub_year,Pub_type,Pub_name,DOI,City,Country,Study_year,Study_class,Study_order,Study_spec,Study_effect,Conn_type,Conn_metric,Conn_buffer,Conn_feat,Conn_lcclass,Conn_tool,r_metric,r_method,corr_type,mi,ri,ti,fi,pi,bi,var_sdi,var_type,R2i,ni,n_type,NOTES,yi,vi,rcorr_type
Fusco_2021_10,10,38,Urbanization reduces gene flow but not genetic diversity of stream salamander populations in the New York City metropolitan area,Fusco,2021,journalarticle,Evolutionary Applications,10.1111/eva.13025,Bedford,United States,2014,amphibia,urodela,northern two-lined salamander,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-SNP,mantel,NA,0.24,NA,NA,NA,NA,NA,NA,NA,153,individual genotype,"Using SNPs, and the bed2diff tool for dissimilarity matrix. This is Bedford NY",0.2447741126593529,0.006666666666666667,full
Fusco_2021_10,10,39,Urbanization reduces gene flow but not genetic diversity of stream salamander populations in the New York City metropolitan area,Fusco,2021,journalarticle,Evolutionary Applications,10.1111/eva.13025,New York,United States,2010-17,amphibia,urodela,northern two-lined salamander,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-SNP,mantel,NA,0.81,NA,NA,NA,NA,NA,NA,NA,105,individual genotype,"Using SNPs, and the bed2diff tool for dissimilarity matrix",1.1270290260496927,0.00980392156862745,full
Okamiya_2019_11,11,40,Effects of landscape features on gene flow among urban frog populations,Okamiya,2019,journalarticle,Ecological Research,10.1111/1440-1703.12011,Tokyo,Japan,2016,amphibia,anura,montane brown frog,associative,structural,geographic distance,0.5,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.17,NA,NA,0.007,NA,NA,NA,NA,33,sites - populations,"Using microsatellites for populations, estimated Gst",0.1716666635005791,0.03333333333333333,full
Okamiya_2019_11,11,41,Effects of landscape features on gene flow among urban frog populations,Okamiya,2019,journalarticle,Ecological Research,10.1111/1440-1703.12011,Tokyo,Japan,2016,amphibia,anura,montane brown frog,associative,functional,resistance distance,0.5,resistance,grey,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.42,NA,NA,0.001,NA,NA,NA,NA,33,sites - populations,"lfRu model (with urban resistances) Resistance distances estimated from habitat suitability model of allelic richness. Using microsatellites for populations, estimated Gst",0.44769202352742066,0.03333333333333333,full
Aronson_2017_13,13,47,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,NA,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.39,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"All plants, including native and non-native, on the riverbank in an 80m transect.",0.4118000344786903,0.1,full
Aronson_2017_13,13,48,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,plant propagules,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.15,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"All plant propagues, including native and non-native, grown from leaf litter",0.15114043593646684,0.1,full
Aronson_2017_13,13,49,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,native plants,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.24,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,Only native species,0.2447741126593529,0.1,full
Aronson_2017_13,13,50,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,native propagules,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.02,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,Native propagules grown from leaf litter,0.020002667306849582,0.1,full
Aronson_2017_13,13,51,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,invasive plants,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.37,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,Only invasive species,0.3884230997182962,0.1,full
Aronson_2017_13,13,52,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,invasive propagules,associative,structural,euclidean distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,0.29,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,Invasive progagules grown from leaf litter,0.29856626366017835,0.1,full
Aronson_2017_13,13,53,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,NA,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,-0.06,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",-0.06007215592103162,0.1,full
Aronson_2017_13,13,54,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,plant propagules,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,0.08,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",0.08017132503758968,0.1,full
Aronson_2017_13,13,55,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,native plants,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,-0.05,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",-0.05004172927849127,0.1,full
Aronson_2017_13,13,56,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,native propagules,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,0.09,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",0.09024418785614682,0.1,full
Aronson_2017_13,13,57,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,invasive plants,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,-0.02,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",-0.020002667306849582,0.1,full
Aronson_2017_13,13,58,Urban riparian systems function as corridors for both native and invasive plant species,Aronson,2017,journalarticle,Biological Invasions,10.1007/s10530-017-1583-1,New Jersey,United States,2011,plantae,NA,invasive propagules,associative,structural,mean distance to patches in buffer,0.2,area-weighted distance,green,GIS,jaccard dissimilarity,site survey,mantel,NA,-0.09,NA,NA,NA,NA,NA,NA,NA,13,sites - sampled,"Metric described as 'landscape distance', but it's really a mean distance to landcover type in buffer",-0.09024418785614682,0.1,full
Hurtado_2019_17,17,65,Genetic structure of an abundant small mammal is influenced by low intensity urbanization,Hurtado,2019,journalarticle,Conservation Genetics,10.1007/s10592-019-01163-7,Las Cruces,United States,2014,mammalia,rodentia,Merriam's kangaroo rat,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.26,NA,NA,0.47,NA,NA,NA,NA,10,sites - populations,"11 microsatellites, urban and 'wildland' (really suburban)",0.2661084068736541,0.14285714285714285,full
Hurtado_2019_17,17,66,Genetic structure of an abundant small mammal is influenced by low intensity urbanization,Hurtado,2019,journalarticle,Conservation Genetics,10.1007/s10592-019-01163-7,Las Cruces,United States,2014,mammalia,rodentia,Merriam's kangaroo rat,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.07,NA,NA,0.26,NA,NA,NA,NA,5,sites - populations,urban sites',0.07011467065432513,0.5,full
Hurtado_2019_17,17,67,Genetic structure of an abundant small mammal is influenced by low intensity urbanization,Hurtado,2019,journalarticle,Conservation Genetics,10.1007/s10592-019-01163-7,Las Cruces,United States,2014,mammalia,rodentia,Merriam's kangaroo rat,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,-0.58,NA,NA,0.83,NA,NA,NA,NA,5,sites - populations,suburban sites',-0.6624627073717991,0.5,full
Carlen_2021_20,20,100,Widespread genetic connectivity of feral pigeons across the Northeastern megacity,Carlen,2021,journalarticle,Evolutionary Applications,10.1007/s10531-012-0339-6,New York,United States,2017,aves,columbiformes,Columba livia,associative,structural,geographic distance,25,distance,green,GIS,genetic dist.,genetic-SNP,mantel,NA,0.22,NA,NA,0.001,NA,NA,NA,NA,473,individual genotype,"SNPs, mantel test for individuals within 25km of eachother",0.22365610902183242,0.002127659574468085,full
Delaney_2010_21,21,101,"A Rapid, Strong, and Convergent Genetic Response to Urban Habitat Fragmentation in Four Divergent and Widespread Vertebrates",Delaney,2010,journalarticle,PLoS ONE,10.1371/journal.pone.0012767,Los Angeles,United States,2004,aves,passeriformes,Wrentit,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,-0.02,NA,NA,0.5,NA,NA,NA,NA,69,individual genotype,microsatellites,-0.020002667306849582,0.015151515151515152,full
Delaney_2010_21,21,102,"A Rapid, Strong, and Convergent Genetic Response to Urban Habitat Fragmentation in Four Divergent and Widespread Vertebrates",Delaney,2010,journalarticle,PLoS ONE,10.1371/journal.pone.0012767,Los Angeles,United States,2000,reptilia,squamata,Side-blotched lizard,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,-0.01,NA,NA,0.509,NA,NA,NA,NA,181,individual genotype,microsatellites,-0.010000333353334763,0.0056179775280898875,full
Delaney_2010_21,21,103,"A Rapid, Strong, and Convergent Genetic Response to Urban Habitat Fragmentation in Four Divergent and Widespread Vertebrates",Delaney,2010,journalarticle,PLoS ONE,10.1371/journal.pone.0012767,Los Angeles,United States,2000,reptilia,squamata,Western skink,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.18,NA,NA,0.162,NA,NA,NA,NA,179,individual genotype,microsatellites,0.1819826886007058,0.005681818181818182,full
Delaney_2010_21,21,104,"A Rapid, Strong, and Convergent Genetic Response to Urban Habitat Fragmentation in Four Divergent and Widespread Vertebrates",Delaney,2010,journalarticle,PLoS ONE,10.1371/journal.pone.0012767,Los Angeles,United States,2000,reptilia,squamata,Western fence lizard,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.04,NA,NA,0.408,NA,NA,NA,NA,147,individual genotype,microsatellites,0.04002135383676822,0.006944444444444444,full
Munshi-South_2016_23,23,110,Population genomics of the Anthropocene: urbanization is negatively associated with genome-wide variation in white-footed mouse populations,Munshi-South,2016,journalarticle,Evolutionary Applications,10.1111/eva.12357,New York,United States,2012,mammalia,rodentia,white-footed mouse,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-SNP,mantel,NA,0.04,NA,NA,0.32,NA,NA,NA,NA,233,individual genotype,"23 sites, 233 individuals genotyped for SNPs",0.04002135383676822,0.004347826086956522,full
Munshi-South_2016_23,23,111,Population genomics of the Anthropocene: urbanization is negatively associated with genome-wide variation in white-footed mouse populations,Munshi-South,2016,journalarticle,Evolutionary Applications,10.1111/eva.12357,New York,United States,2012,mammalia,rodentia,white-footed mouse,associative,functional,resistance distance,NA,resistance,grey,GIS,genetic dist.,genetic-SNP,mantel,NA,0.52,NA,NA,1e-4,NA,0.438-0.621,CI,NA,23,individual genotype,"23 sites, 233 individuals genotyped for SNPs. Resistance layer parameterised by %impervious surface",0.5763397549691928,0.05,full
Shanahan_2011_35,35,159,The influence of patch area and connectivity on avian communities in urban revegetation,Shanahan,2011,journalarticle,Biological Conservation,10.1016/j.biocon.2010.10.014,Brisbane,Australia,2008,aves,NA,NA,associative,structural,geographic distance,NA,distance,NA,GIS,species richness,site survey,mantel,NA,0.23,NA,NA,NA,NA,NA,NA,NA,20,sites - patch,Estimate the sorensen index of dissimilarity for the response metric,0.2341894667593668,0.058823529411764705,full
Shanahan_2011_35,35,160,The influence of patch area and connectivity on avian communities in urban revegetation,Shanahan,2011,journalarticle,Biological Conservation,10.1016/j.biocon.2010.10.014,Brisbane,Australia,2008,aves,NA,NA,associative,structural,geographic distance,NA,distance,NA,GIS,abundance,site survey,mantel,NA,0.16,NA,NA,NA,NA,NA,NA,NA,20,sites - patch,Estimate the sorensen index of dissimilarity for the response metric,0.1613866961315255,0.058823529411764705,full
Angold_2006_39,39,170,Biodiversity in urban habitat patches,Angold,2006,journalarticle,Science of The Total Environment,10.1016/j.scitotenv.2005.08.035,Birmingham,United Kingdom,2000,insecta,lepidotera,Maniola jurtina,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-allozyme,mantel,NA,0.13,0.75,NA,0.77,NA,NA,NA,NA,35,sites - populations,"lepidoptera, using allozymes. Sample sizes calculated from r, t-value",0.13073985002887845,0.03125,full
Angold_2006_39,39,171,Biodiversity in urban habitat patches,Angold,2006,journalarticle,Science of The Total Environment,10.1016/j.scitotenv.2005.08.035,Birmingham,United Kingdom,2000,insecta,lepidotera,Pyronia tithonus,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-allozyme,mantel,NA,-0.18,-1.08,NA,0.14,NA,NA,NA,NA,37,sites - populations,"lepidoptera, using allozymes. Sample sizes calculated from r, t-value",-0.1819826886007058,0.029411764705882353,full
Angold_2006_39,39,172,Biodiversity in urban habitat patches,Angold,2006,journalarticle,Science of The Total Environment,10.1016/j.scitotenv.2005.08.035,Birmingham,United Kingdom,2000,insecta,lepidotera,Pieris napi,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-allozyme,mantel,NA,-0.34,-1.54,NA,0.06,NA,NA,NA,NA,20,sites - populations,"lepidoptera, using allozymes. Sample sizes calculated from r, t-value",-0.3540925289622429,0.058823529411764705,full
Angold_2006_39,39,173,Biodiversity in urban habitat patches,Angold,2006,journalarticle,Science of The Total Environment,10.1016/j.scitotenv.2005.08.035,Birmingham,United Kingdom,2000,insecta,lepidotera,Coenonympha pamphilus,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-allozyme,mantel,NA,-0.15,-0.84,NA,0.2,NA,NA,NA,NA,33,sites - populations,"lepidoptera, using allozymes. Sample sizes calculated from r, t-value",-0.15114043593646684,0.03333333333333333,full
Muratet_2007_41,41,175,"The Role of Urban Structures in the Distribution of Wasteland Flora in the Greater Paris Area, France",Muratet,2007,journalarticle,Ecosystems,10.1007/s10021-007-9047-6,Paris,France,2001-05,plantae,vascular plants,NA,associative,structural,geographic distance,NA,distance,NA,GIS,jaccard dissimilarity,site survey,mantel,NA,-0.21,NA,NA,NA,NA,NA,NA,NA,98,sites - patch,I've used the inverse relationship of the correlation. Authors confuse dis/similarity. Figure 3 has a scatter plot with way too many points that says SIMILARITY and the abstract says dissimilarity.,-0.21317134656485978,0.010526315789473684,full
Yamamoto_2013_44,44,187,Colonization and Persistence of Urban Ant Populations as Revealed by Joint Estimation of Kinship and Population Genetic Parameters,Yamamoto,2013,journalarticle,Journal of Heredity,10.1093/jhered/est041,Kobe,Japan,2021,insecta,hymenoptera,Formica japonica,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.09,NA,NA,0.2135,NA,NA,NA,NA,10,sites - populations,"I think its log(geogdistance). also broken down by sex; (queen: Mantel r = −0.019, P = 0.4745; male: Mantel r = 0.154, P = 0.1164)",0.09024418785614682,0.14285714285714285,full
Noël_2010_54,54,257,Urban conservation genetics: Study of a terrestrial salamander in the city,Noël,2010,journalarticle,Biological Conservation,10.1016/j.biocon.2010.07.033,Montreal,Canada,2005,amphibia,urodela,Plethodon cinereus,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,0.03,NA,NA,NA,NA,NA,NA,NA,12,sites - patch,"6 microsatellites, unclear whether it was LOG distance or just distance.",0.030009004863126475,0.1111111111111111,full
Furman_2016_59,59,281,Limited genetic structure in a wood frog (Lithobates sylvaticus) population in an urban landscape inhabiting natural and constructed wetlands,Furman,2016,journalarticle,Conservation Genetics,10.1007/s10592-015-0757-6,Edmonton,Canada,2011,amphibia,anura,Lithobates sylvaticus,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-microsatellite,mantel,NA,-0.16,NA,NA,0.694,NA,NA,NA,NA,8,sites - ponds,"182 individuals, 10 microsatellite loci",-0.1613866961315255,0.2,full
Zorzal_2021_64,64,295,Drivers of avian diversity in urban greenspaces in the Atlantic Forest,Zorzal,2021,journalarticle,Urban Forestry & Urban Greening,10.1016/j.ufug.2020.126908,Vitoria,Brazil,2015,aves,NA,NA,associative,structural,geographic distance,NA,distance,NA,GIS,jaccard dissimilarity,mackinnon survey,mantel,NA,0.21,NA,NA,0.3,NA,NA,NA,NA,7,sites - greenspaces,authors talk about species turnover (which jaccard can estimate),0.21317134656485978,0.25,full
Zorzal_2021_64,64,296,Drivers of avian diversity in urban greenspaces in the Atlantic Forest,Zorzal,2021,journalarticle,Urban Forestry & Urban Greening,10.1016/j.ufug.2020.126908,Vitoria,Brazil,2015,aves,NA,NA,associative,structural,geographic distance,NA,distance,NA,GIS,nestedness temperature,mackinnon survey,mantel,NA,-0.03,NA,NA,0.56,NA,NA,NA,NA,7,sites - greenspaces,Estimated using the 'betapart' package,-0.030009004863126475,0.25,full
Rodríguez-Bardía_2022_84,84,498,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Melozone leucotis,associative,structural,geographic distance,NA,distance,NA,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.47,NA,NA,0.001,NA,NA,NA,NA,56,individual genotype,"log10 transformed distances; not all sites are in San Jose, in the 'greater metropolitan area'",0.5100703366133073,0.018867924528301886,full
Rodríguez-Bardía_2022_84,84,499,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Melozone leucotis,associative,functional,resistance distance,NA,resistance,grey,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.35,NA,NA,0.001,NA,NA,NA,NA,56,individual genotype,log10 transformed distances; resistance distances defined by LC map,0.3654437542713961,0.018867924528301886,full
Rodríguez-Bardía_2022_84,84,500,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Melozone leucotis,associative,functional,environmental distance,NA,resistance,grey,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.45,NA,NA,0.001,NA,NA,NA,NA,56,individual genotype,log10 transformed distances; environmental resistance defined using SDM with ebird data.,0.48470027859405174,0.018867924528301886,full
Rodríguez-Bardía_2022_84,84,501,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Troglodytes aedon,associative,structural,geographic distance,NA,distance,NA,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.07,NA,NA,0.184,NA,NA,NA,NA,61,individual genotype,"log10 transformed distances; not all sites are in San Jose, in the 'greater metropolitan area'",0.07011467065432513,0.017241379310344827,full
Rodríguez-Bardía_2022_84,84,502,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Troglodytes aedon,associative,functional,resistance distance,NA,resistance,grey,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.11,NA,NA,0.02,NA,NA,NA,NA,61,individual genotype,log10 transformed distances; resistance distances defined by LC map,0.11044691579009715,0.017241379310344827,full
Rodríguez-Bardía_2022_84,84,503,Genetic structure in neotropical birds with different tolerance to urbanization,Rodríguez-Bardía,2022,journalarticle,Scientific Reports,10.1038/s41598-022-09961-9,San Jose,Costa Rica,2019,aves,passeriformes,Troglodytes aedon,associative,functional,environmental distance,NA,resistance,grey,circuitscape,genetic dist.,genetic-microsatellite,mantel,NA,0.1,NA,NA,0.034,NA,NA,NA,NA,61,individual genotype,log10 transformed distances; environmental resistance defined using SDM with ebird data.,0.10033534773107558,0.017241379310344827,full
Rouquette_2013_85,85,504,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,arthropoda,NA,aquatic invertebrates,associative,structural,geographic distance,NA,distance,NA,orthomap,jaccard dissimilarity,sweep netting,mantel,NA,0.3,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.30951960420311175,0.02631578947368421,full
Rouquette_2013_85,85,505,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,insecta,lepidoptera,NA,associative,structural,geographic distance,NA,distance,NA,orthomap,jaccard dissimilarity,site survey,mantel,NA,0,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"666 pairs of sites, focus is more on river connectivity",0,0.02631578947368421,full
Rouquette_2013_85,85,506,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,aves,NA,NA,associative,structural,geographic distance,NA,distance,NA,orthomap,jaccard dissimilarity,mist-netting,mantel,NA,0.24,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.2447741126593529,0.02631578947368421,full
Rouquette_2013_85,85,507,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,plantae,NA,NA,associative,structural,geographic distance,NA,distance,NA,orthomap,jaccard dissimilarity,site survey,mantel,NA,0.22,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.22365610902183242,0.02631578947368421,full
Rouquette_2013_85,85,508,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,arthropoda,NA,aquatic invertebrates,associative,structural,shortest-euclidean distance connecting patches,NA,distance,NA,orthomap,jaccard dissimilarity,sweep netting,mantel,NA,0.48,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.5229842775913438,0.02631578947368421,full
Rouquette_2013_85,85,509,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,insecta,lepidoptera,NA,associative,structural,shortest-euclidean distance connecting patches,NA,distance,NA,orthomap,jaccard dissimilarity,site survey,mantel,NA,0.02,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"666 pairs of sites, focus is more on river connectivity",0.020002667306849582,0.02631578947368421,full
Rouquette_2013_85,85,510,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,aves,NA,NA,associative,structural,shortest-euclidean distance connecting patches,NA,distance,NA,orthomap,jaccard dissimilarity,mist-netting,mantel,NA,0.22,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.22365610902183242,0.02631578947368421,full
Rouquette_2013_85,85,511,Species turnover and geographic distance in an urban river network,Rouquette,2013,journalarticle,Diversity and Distributions,10.1111/ddi.12120,Sheffield,United Kingdom,2009,plantae,NA,NA,associative,structural,shortest-euclidean distance connecting patches,NA,distance,NA,orthomap,jaccard dissimilarity,site survey,mantel,NA,0.26,NA,NA,NA,NA,NA,NA,NA,41,sites - sample,"820 pairs of sites, focus is more on river connectivity",0.2661084068736541,0.02631578947368421,full
Storck-Tonon_2013_86,86,516,Orchid Bees of forest fragments in Southwestern Amazonia,Storck-Tonon,2013,journalarticle,Biota Neotropica,10.1590/S1676-06032013000100015,Rio Branco,Brazil,2006,insecta,hymenoptera,orchid bees,associative,structural,inverse mean distance to patches in buffer,5,area-weighted distance,green,GIS,bray-curtis dissimilarity,bait trap,mantel,NA,0.07,0.21,NA,NA,NA,NA,NA,NA,11,sites - forest fragments,"Bray-Curtis SIMILARITY, from the text, inversed the value to be consistent",0.07011467065432513,0.125,full
Vandergast_2009_90,90,587,Loss of genetic connectivity and diversity in urban microreserves in a southern California endemic Jerusalem cricket (Orthoptera: Stenopelmatidae: Stenopelmatus n. sp. “santa monica”),Vandergast,2009,journalarticle,Journal of Insect Conservation,10.1007/s10841-008-9176-z,Los Angeles,United States,2002,insecta,orthoptera,Jerusalem cricket,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-mtDNA,mantel,NA,0.45,NA,NA,NA,NA,NA,NA,NA,15,sites - populations,"using mtDNA, distance as an analogue to Fst for mtDNA",0.48470027859405174,0.08333333333333333,full
Vandergast_2009_90,90,588,Loss of genetic connectivity and diversity in urban microreserves in a southern California endemic Jerusalem cricket (Orthoptera: Stenopelmatidae: Stenopelmatus n. sp. “santa monica”),Vandergast,2009,journalarticle,Journal of Insect Conservation,10.1007/s10841-008-9176-z,Los Angeles,United States,2002,insecta,orthoptera,Jerusalem cricket,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-ISSR,mantel,NA,0.45,NA,NA,NA,NA,NA,NA,NA,15,sites - populations,"Using inter-simple sequence repeats, linked to microsatellite for populations though, estimated Sigma (analogous to Fst)",0.48470027859405174,0.08333333333333333,full
Takami_2004_93,93,607,Genetic diversity and structure of urban populations of Pieris butterflies assessed using amplified fragment length polymorphism: POPULATION GENETICS OF URBAN BUTTERFLIES,Takami,2004,journalarticle,Molecular Ecology,10.1046/j.1365-294X.2003.02040.x,Osaka,Japan,2000,insecta,lepidoptera,Pieris rapae,associative,structural,geographic distance,NA,distance,NA,GIS,genetic dist.,genetic-AFLP,mantel,NA,0.22,NA,NA,0.1129,NA,NA,NA,NA,35,sites - populations,"Using AFLPs, only the 'within' region data is relevant",0.22365610902183242,0.03125,full
